primary_label,secondary_labels,filename,version,label,fold
afrgrp1,[],afrgrp1/XC319007.ogg,base,14,3
afrgrp1,[],afrgrp1/XC323335.ogg,base,14,1
afrgrp1,[],afrgrp1/XC352043.ogg,base,14,3
afrgrp1,[],afrgrp1/XC394356.ogg,base,14,3
afrgrp1,[],afrgrp1/XC396809.ogg,base,14,1
afrgrp1,[],afrgrp1/XC493484.ogg,base,14,5
afrgrp1,[],afrgrp1/XC504579.ogg,base,14,2
afrgrp1,[],afrgrp1/XC504580.ogg,base,14,2
afrgrp1,[],afrgrp1/XC504581.ogg,base,14,3
afrgrp1,[],afrgrp1/XC522268.ogg,base,14,3
afrgrp1,[],afrgrp1/XC530193.ogg,base,14,1
afrgrp1,[],afrgrp1/XC530240.ogg,base,14,2
afrgrp1,[],afrgrp1/XC614375.ogg,base,14,2
afrgrp1,[],afrgrp1/XC634104.ogg,base,14,4
afrgrp1,[],afrgrp1/XC634106.ogg,base,14,4
afrgrp1,[],afrgrp1/XC656721.ogg,base,14,4
afrgrp1,[],afrgrp1/XC744034.ogg,base,14,1
afrjac1,[],afrjac1/XC217556.ogg,base,15,1
afrjac1,[],afrjac1/XC217557.ogg,base,15,3
afrjac1,[],afrjac1/XC294904.ogg,base,15,1
afrjac1,[],afrjac1/XC307242.ogg,base,15,5
afrjac1,[],afrjac1/XC349665.ogg,base,15,4
afrjac1,[],afrjac1/XC370753.ogg,base,15,5
afrjac1,[],afrjac1/XC381534.ogg,base,15,3
afrjac1,[],afrjac1/XC426327.ogg,base,15,2
afrjac1,[],afrjac1/XC442039.ogg,base,15,4
afrjac1,[],afrjac1/XC442720.ogg,base,15,5
afrjac1,[],afrjac1/XC475132.ogg,base,15,4
afrjac1,[],afrjac1/XC477662.ogg,base,15,2
afrjac1,[],afrjac1/XC497460.ogg,base,15,4
afrjac1,[],afrjac1/XC515846.ogg,base,15,5
afrjac1,[],afrjac1/XC515863.ogg,base,15,3
afrjac1,[],afrjac1/XC515864.ogg,base,15,5
afrjac1,[],afrjac1/XC515876.ogg,base,15,2
afrjac1,[],afrjac1/XC515877.ogg,base,15,2
afrjac1,[],afrjac1/XC515917.ogg,base,15,1
afrjac1,[],afrjac1/XC524424.ogg,base,15,3
afrjac1,[],afrjac1/XC524426.ogg,base,15,2
afrjac1,[],afrjac1/XC524427.ogg,base,15,4
afrjac1,[],afrjac1/XC585200.ogg,base,15,1
afrjac1,[],afrjac1/XC585201.ogg,base,15,3
afrjac1,[],afrjac1/XC629231.ogg,base,15,2
afrjac1,[],afrjac1/XC667412.ogg,base,15,1
afrthr1,[],afrthr1/XC115453.ogg,base,16,3
afrthr1,[],afrthr1/XC137936.ogg,base,16,5
afrthr1,[],afrthr1/XC183130.ogg,base,16,1
afrthr1,[],afrthr1/XC205748.ogg,base,16,1
afrthr1,[],afrthr1/XC207925.ogg,base,16,5
afrthr1,[],afrthr1/XC252971.ogg,base,16,2
afrthr1,[],afrthr1/XC253101.ogg,base,16,2
afrthr1,[],afrthr1/XC256827.ogg,base,16,5
afrthr1,[],afrthr1/XC264906.ogg,base,16,3
afrthr1,[],afrthr1/XC269870.ogg,base,16,3
afrthr1,[],afrthr1/XC34030.ogg,base,16,3
afrthr1,[],afrthr1/XC368056.ogg,base,16,1
afrthr1,[],afrthr1/XC370970.ogg,base,16,1
afrthr1,[],afrthr1/XC380520.ogg,base,16,4
afrthr1,[],afrthr1/XC413833.ogg,base,16,5
afrthr1,[],afrthr1/XC417591.ogg,base,16,5
afrthr1,[],afrthr1/XC431270.ogg,base,16,3
afrthr1,[],afrthr1/XC447201.ogg,base,16,5
afrthr1,[],afrthr1/XC466165.ogg,base,16,1
afrthr1,[],afrthr1/XC492868.ogg,base,16,4
afrthr1,[],afrthr1/XC537200.ogg,base,16,4
afrthr1,[],afrthr1/XC537267.ogg,base,16,3
afrthr1,[],afrthr1/XC574555.ogg,base,16,2
afrthr1,[],afrthr1/XC652880.ogg,base,16,2
afrthr1,[],afrthr1/XC652884.ogg,base,16,4
afrthr1,[],afrthr1/XC671680.ogg,base,16,4
afrthr1,[],afrthr1/XC722824.ogg,base,16,2
afrthr1,[],afrthr1/XC743452.ogg,base,16,4
amesun2,[],amesun2/XC200580.ogg,base,17,2
amesun2,[],amesun2/XC201370.ogg,base,17,3
amesun2,[],amesun2/XC201378.ogg,base,17,3
amesun2,[],amesun2/XC262802.ogg,base,17,5
amesun2,[],amesun2/XC290020.ogg,base,17,1
amesun2,[],amesun2/XC292886.ogg,base,17,5
amesun2,[],amesun2/XC316912.ogg,base,17,1
amesun2,[],amesun2/XC333787.ogg,base,17,4
amesun2,[],amesun2/XC342476.ogg,base,17,3
amesun2,[],amesun2/XC349227.ogg,base,17,4
amesun2,[],amesun2/XC369948.ogg,base,17,2
amesun2,[],amesun2/XC375103.ogg,base,17,1
amesun2,[],amesun2/XC377156.ogg,base,17,4
amesun2,[],amesun2/XC392258.ogg,base,17,4
amesun2,[],amesun2/XC429756.ogg,base,17,2
amesun2,[],amesun2/XC438652.ogg,base,17,1
amesun2,[],amesun2/XC439657.ogg,base,17,5
amesun2,[],amesun2/XC444804.ogg,base,17,5
amesun2,[],amesun2/XC459162.ogg,base,17,2
amesun2,[],amesun2/XC541741.ogg,base,17,4
amesun2,[],amesun2/XC585542.ogg,base,17,1
amesun2,[],amesun2/XC593228.ogg,base,17,3
amesun2,[],amesun2/XC608052.ogg,base,17,1
amesun2,[],amesun2/XC610025.ogg,base,17,1
amesun2,[],amesun2/XC610710.ogg,base,17,2
amesun2,[],amesun2/XC617001.ogg,base,17,3
amesun2,[],amesun2/XC642937.ogg,base,17,5
amesun2,[],amesun2/XC645441.ogg,base,17,2
amesun2,[],amesun2/XC658251.ogg,base,17,5
amesun2,[],amesun2/XC660737.ogg,base,17,3
amesun2,[],amesun2/XC682076.ogg,base,17,3
amesun2,[],amesun2/XC746037.ogg,base,17,4
amesun2,[],amesun2/XC746038.ogg,base,17,2
augbuz1,[],augbuz1/XC267749.ogg,base,18,4
augbuz1,[],augbuz1/XC397618.ogg,base,18,3
augbuz1,[],augbuz1/XC415931.ogg,base,18,5
augbuz1,[],augbuz1/XC415932.ogg,base,18,5
augbuz1,[],augbuz1/XC416729.ogg,base,18,3
augbuz1,[],augbuz1/XC452332.ogg,base,18,4
augbuz1,[],augbuz1/XC493837.ogg,base,18,5
augbuz1,[],augbuz1/XC601804.ogg,base,18,2
augbuz1,[],augbuz1/XC610063.ogg,base,18,5
augbuz1,[],augbuz1/XC610064.ogg,base,18,3
augbuz1,[],augbuz1/XC703487.ogg,base,18,1
bagwea1,[],bagwea1/XC132731.ogg,base,19,1
bagwea1,[],bagwea1/XC205521.ogg,base,19,1
bagwea1,[],bagwea1/XC205583.ogg,base,19,1
bagwea1,[],bagwea1/XC235919.ogg,base,19,4
bagwea1,[],bagwea1/XC247387.ogg,base,19,3
bagwea1,[],bagwea1/XC316216.ogg,base,19,2
bagwea1,[],bagwea1/XC342701.ogg,base,19,3
bagwea1,[],bagwea1/XC352745.ogg,base,19,5
bagwea1,[],bagwea1/XC364582.ogg,base,19,4
bagwea1,[],bagwea1/XC367167.ogg,base,19,2
bagwea1,[],bagwea1/XC375876.ogg,base,19,5
bagwea1,[],bagwea1/XC375877.ogg,base,19,5
bagwea1,[],bagwea1/XC375878.ogg,base,19,4
bagwea1,[],bagwea1/XC440519.ogg,base,19,1
bagwea1,[],bagwea1/XC490710.ogg,base,19,2
bagwea1,[],bagwea1/XC490712.ogg,base,19,3
bagwea1,[],bagwea1/XC605853.ogg,base,19,3
bagwea1,[],bagwea1/XC622853.ogg,base,19,5
bagwea1,[],bagwea1/XC700635.ogg,base,19,2
bagwea1,[],bagwea1/XC748857.ogg,base,19,4
barswa,[],barswa/XC113914.ogg,base,20,1
barswa,[],barswa/XC129647.ogg,base,20,5
barswa,[],barswa/XC132406.ogg,base,20,3
barswa,[],barswa/XC133096.ogg,base,20,4
barswa,[],barswa/XC133802.ogg,base,20,4
barswa,[],barswa/XC134349.ogg,base,20,5
barswa,[],barswa/XC135474.ogg,base,20,5
barswa,[],barswa/XC139171.ogg,base,20,1
barswa,[],barswa/XC141346.ogg,base,20,2
barswa,[],barswa/XC141678.ogg,base,20,5
barswa,[],barswa/XC142633.ogg,base,20,2
barswa,[],barswa/XC142794.ogg,base,20,2
barswa,[],barswa/XC144039.ogg,base,20,5
barswa,[],barswa/XC144361.ogg,base,20,3
barswa,[],barswa/XC145761.ogg,base,20,1
barswa,[],barswa/XC146746.ogg,base,20,5
barswa,[],barswa/XC147199.ogg,base,20,2
barswa,[],barswa/XC148900.ogg,base,20,4
barswa,[],barswa/XC169360.ogg,base,20,4
barswa,[],barswa/XC171221.ogg,base,20,5
barswa,[],barswa/XC171237.ogg,base,20,5
barswa,[],barswa/XC171624.ogg,base,20,4
barswa,[],barswa/XC176091.ogg,base,20,5
barswa,[],barswa/XC176095.ogg,base,20,1
barswa,[],barswa/XC176097.ogg,base,20,1
barswa,[],barswa/XC177243.ogg,base,20,5
barswa,[],barswa/XC178328.ogg,base,20,4
barswa,[],barswa/XC179260.ogg,base,20,4
barswa,[],barswa/XC179356.ogg,base,20,2
barswa,[],barswa/XC182025.ogg,base,20,5
barswa,[],barswa/XC183794.ogg,base,20,5
barswa,[],barswa/XC184414.ogg,base,20,2
barswa,[],barswa/XC184418.ogg,base,20,4
barswa,[],barswa/XC185479.ogg,base,20,3
barswa,[],barswa/XC186847.ogg,base,20,5
barswa,[],barswa/XC187314.ogg,base,20,4
barswa,[],barswa/XC187796.ogg,base,20,1
barswa,[],barswa/XC188601.ogg,base,20,4
barswa,[],barswa/XC190143.ogg,base,20,5
barswa,[],barswa/XC191024.ogg,base,20,5
barswa,[],barswa/XC191025.ogg,base,20,4
barswa,[],barswa/XC191394.ogg,base,20,5
barswa,[],barswa/XC192547.ogg,base,20,4
barswa,[],barswa/XC192549.ogg,base,20,4
barswa,[],barswa/XC192658.ogg,base,20,1
barswa,[],barswa/XC193495.ogg,base,20,5
barswa,[],barswa/XC193496.ogg,base,20,3
barswa,[],barswa/XC193514.ogg,base,20,5
barswa,[],barswa/XC194688.ogg,base,20,3
barswa,[],barswa/XC206071.ogg,base,20,1
barswa,[],barswa/XC208241.ogg,base,20,5
barswa,[],barswa/XC210730.ogg,base,20,3
barswa,[],barswa/XC211242.ogg,base,20,2
barswa,[],barswa/XC225377.ogg,base,20,1
barswa,[],barswa/XC234296.ogg,base,20,5
barswa,[],barswa/XC239627.ogg,base,20,5
barswa,[],barswa/XC247566.ogg,base,20,1
barswa,[],barswa/XC248033.ogg,base,20,4
barswa,[],barswa/XC248034.ogg,base,20,1
barswa,[],barswa/XC252931.ogg,base,20,2
barswa,[],barswa/XC253252.ogg,base,20,5
barswa,[],barswa/XC253349.ogg,base,20,4
barswa,[],barswa/XC253722.ogg,base,20,3
barswa,[],barswa/XC253981.ogg,base,20,5
barswa,[],barswa/XC254203.ogg,base,20,5
barswa,[],barswa/XC256096.ogg,base,20,2
barswa,[],barswa/XC256217.ogg,base,20,2
barswa,[],barswa/XC256529.ogg,base,20,2
barswa,[],barswa/XC263623.ogg,base,20,5
barswa,[],barswa/XC267418.ogg,base,20,1
barswa,[],barswa/XC267430.ogg,base,20,5
barswa,[],barswa/XC267433.ogg,base,20,1
barswa,[],barswa/XC267653.ogg,base,20,2
barswa,[],barswa/XC267929.ogg,base,20,2
barswa,[],barswa/XC268755.ogg,base,20,1
barswa,[],barswa/XC268804.ogg,base,20,4
barswa,[],barswa/XC269815.ogg,base,20,3
barswa,[],barswa/XC270309.ogg,base,20,2
barswa,[],barswa/XC278555.ogg,base,20,4
barswa,[],barswa/XC282921.ogg,base,20,1
barswa,[],barswa/XC284630.ogg,base,20,4
barswa,[],barswa/XC288339.ogg,base,20,5
barswa,[],barswa/XC288343.ogg,base,20,3
barswa,[],barswa/XC289357.ogg,base,20,2
barswa,[],barswa/XC289358.ogg,base,20,1
barswa,[],barswa/XC303791.ogg,base,20,3
barswa,[],barswa/XC304029.ogg,base,20,4
barswa,[],barswa/XC306046.ogg,base,20,5
barswa,[],barswa/XC306077.ogg,base,20,5
barswa,[],barswa/XC306581.ogg,base,20,4
barswa,[],barswa/XC309194.ogg,base,20,4
barswa,[],barswa/XC309534.ogg,base,20,3
barswa,[],barswa/XC312064.ogg,base,20,1
barswa,[],barswa/XC317542.ogg,base,20,1
barswa,[],barswa/XC317544.ogg,base,20,1
barswa,[],barswa/XC318261.ogg,base,20,1
barswa,[],barswa/XC319599.ogg,base,20,4
barswa,[],barswa/XC320886.ogg,base,20,4
barswa,[],barswa/XC324889.ogg,base,20,1
barswa,[],barswa/XC324914.ogg,base,20,2
barswa,[],barswa/XC327328.ogg,base,20,5
barswa,[],barswa/XC327364.ogg,base,20,2
barswa,[],barswa/XC329025.ogg,base,20,4
barswa,[],barswa/XC330429.ogg,base,20,4
barswa,[],barswa/XC331493.ogg,base,20,4
barswa,[],barswa/XC333650.ogg,base,20,3
barswa,[],barswa/XC334130.ogg,base,20,3
barswa,[],barswa/XC335495.ogg,base,20,3
barswa,[],barswa/XC337180.ogg,base,20,1
barswa,[],barswa/XC337979.ogg,base,20,4
barswa,[],barswa/XC337983.ogg,base,20,1
barswa,[],barswa/XC337985.ogg,base,20,3
barswa,[],barswa/XC339819.ogg,base,20,2
barswa,[],barswa/XC339821.ogg,base,20,2
barswa,[],barswa/XC341167.ogg,base,20,4
barswa,[],barswa/XC343867.ogg,base,20,4
barswa,[],barswa/XC344095.ogg,base,20,3
barswa,[],barswa/XC344096.ogg,base,20,2
barswa,[],barswa/XC349311.ogg,base,20,3
barswa,[],barswa/XC356315.ogg,base,20,5
barswa,[],barswa/XC361216.ogg,base,20,1
barswa,[],barswa/XC361217.ogg,base,20,1
barswa,[],barswa/XC361218.ogg,base,20,2
barswa,[],barswa/XC361219.ogg,base,20,4
barswa,[],barswa/XC361221.ogg,base,20,2
barswa,[],barswa/XC361222.ogg,base,20,1
barswa,[],barswa/XC361223.ogg,base,20,4
barswa,[],barswa/XC361224.ogg,base,20,3
barswa,[],barswa/XC361226.ogg,base,20,3
barswa,[],barswa/XC361228.ogg,base,20,2
barswa,[],barswa/XC361230.ogg,base,20,2
barswa,[],barswa/XC361232.ogg,base,20,3
barswa,[],barswa/XC361235.ogg,base,20,2
barswa,[],barswa/XC361236.ogg,base,20,4
barswa,[],barswa/XC361239.ogg,base,20,3
barswa,[],barswa/XC361240.ogg,base,20,2
barswa,[],barswa/XC361241.ogg,base,20,1
barswa,[],barswa/XC361736.ogg,base,20,5
barswa,[],barswa/XC361737.ogg,base,20,3
barswa,[],barswa/XC361738.ogg,base,20,5
barswa,[],barswa/XC361743.ogg,base,20,4
barswa,[],barswa/XC361746.ogg,base,20,3
barswa,[],barswa/XC361748.ogg,base,20,5
barswa,[],barswa/XC361750.ogg,base,20,1
barswa,[],barswa/XC361751.ogg,base,20,1
barswa,[],barswa/XC361810.ogg,base,20,5
barswa,[],barswa/XC361812.ogg,base,20,3
barswa,[],barswa/XC361814.ogg,base,20,1
barswa,[],barswa/XC361815.ogg,base,20,2
barswa,[],barswa/XC361817.ogg,base,20,1
barswa,[],barswa/XC370356.ogg,base,20,3
barswa,[],barswa/XC370786.ogg,base,20,4
barswa,[],barswa/XC371023.ogg,base,20,1
barswa,[],barswa/XC371853.ogg,base,20,4
barswa,[],barswa/XC372598.ogg,base,20,3
barswa,[],barswa/XC373002.ogg,base,20,4
barswa,[],barswa/XC375299.ogg,base,20,2
barswa,[],barswa/XC375583.ogg,base,20,5
barswa,[],barswa/XC376077.ogg,base,20,1
barswa,[],barswa/XC376569.ogg,base,20,1
barswa,[],barswa/XC377071.ogg,base,20,4
barswa,[],barswa/XC377080.ogg,base,20,2
barswa,[],barswa/XC377901.ogg,base,20,5
barswa,[],barswa/XC378427.ogg,base,20,4
barswa,[],barswa/XC379023.ogg,base,20,5
barswa,[],barswa/XC379571.ogg,base,20,3
barswa,[],barswa/XC380471.ogg,base,20,5
barswa,[],barswa/XC383822.ogg,base,20,1
barswa,[],barswa/XC383831.ogg,base,20,5
barswa,[],barswa/XC383832.ogg,base,20,2
barswa,[],barswa/XC384074.ogg,base,20,1
barswa,[],barswa/XC387456.ogg,base,20,4
barswa,[],barswa/XC394400.ogg,base,20,3
barswa,[],barswa/XC394763.ogg,base,20,2
barswa,[],barswa/XC396335.ogg,base,20,5
barswa,[],barswa/XC402733.ogg,base,20,1
barswa,[],barswa/XC402778.ogg,base,20,2
barswa,[],barswa/XC405617.ogg,base,20,4
barswa,[],barswa/XC406274.ogg,base,20,5
barswa,[],barswa/XC406829.ogg,base,20,5
barswa,[],barswa/XC411412.ogg,base,20,1
barswa,[],barswa/XC411677.ogg,base,20,5
barswa,[],barswa/XC415547.ogg,base,20,2
barswa,[],barswa/XC416955.ogg,base,20,5
barswa,[],barswa/XC418145.ogg,base,20,3
barswa,[],barswa/XC421348.ogg,base,20,4
barswa,[],barswa/XC422186.ogg,base,20,1
barswa,[],barswa/XC422735.ogg,base,20,1
barswa,[],barswa/XC423007.ogg,base,20,2
barswa,[],barswa/XC423008.ogg,base,20,4
barswa,[],barswa/XC423687.ogg,base,20,5
barswa,[],barswa/XC428701.ogg,base,20,4
barswa,[],barswa/XC432107.ogg,base,20,5
barswa,[],barswa/XC433031.ogg,base,20,5
barswa,[],barswa/XC433095.ogg,base,20,1
barswa,[],barswa/XC433813.ogg,base,20,2
barswa,[],barswa/XC435493.ogg,base,20,5
barswa,[],barswa/XC437453.ogg,base,20,3
barswa,[],barswa/XC443240.ogg,base,20,3
barswa,[],barswa/XC452058.ogg,base,20,2
barswa,[],barswa/XC454814.ogg,base,20,5
barswa,[],barswa/XC457792.ogg,base,20,3
barswa,[],barswa/XC457799.ogg,base,20,4
barswa,[],barswa/XC457802.ogg,base,20,1
barswa,[],barswa/XC457804.ogg,base,20,3
barswa,[],barswa/XC457805.ogg,base,20,2
barswa,[],barswa/XC457806.ogg,base,20,1
barswa,[],barswa/XC457812.ogg,base,20,3
barswa,[],barswa/XC457816.ogg,base,20,4
barswa,[],barswa/XC457817.ogg,base,20,4
barswa,[],barswa/XC457823.ogg,base,20,3
barswa,[],barswa/XC457827.ogg,base,20,3
barswa,[],barswa/XC457831.ogg,base,20,3
barswa,[],barswa/XC458224.ogg,base,20,2
barswa,[],barswa/XC458225.ogg,base,20,1
barswa,[],barswa/XC458229.ogg,base,20,1
barswa,[],barswa/XC458236.ogg,base,20,4
barswa,[],barswa/XC458630.ogg,base,20,3
barswa,[],barswa/XC458631.ogg,base,20,1
barswa,[],barswa/XC458633.ogg,base,20,4
barswa,[],barswa/XC458638.ogg,base,20,2
barswa,[],barswa/XC458641.ogg,base,20,3
barswa,[],barswa/XC459354.ogg,base,20,3
barswa,[],barswa/XC460329.ogg,base,20,3
barswa,[],barswa/XC461126.ogg,base,20,2
barswa,[],barswa/XC464253.ogg,base,20,5
barswa,[],barswa/XC464830.ogg,base,20,1
barswa,[],barswa/XC465274.ogg,base,20,1
barswa,[],barswa/XC467012.ogg,base,20,3
barswa,[],barswa/XC46803.ogg,base,20,5
barswa,[],barswa/XC468456.ogg,base,20,2
barswa,[],barswa/XC468712.ogg,base,20,1
barswa,[],barswa/XC471591.ogg,base,20,2
barswa,[],barswa/XC471705.ogg,base,20,5
barswa,[],barswa/XC471962.ogg,base,20,4
barswa,[],barswa/XC472363.ogg,base,20,2
barswa,[],barswa/XC472519.ogg,base,20,2
barswa,[],barswa/XC476498.ogg,base,20,1
barswa,[],barswa/XC479167.ogg,base,20,4
barswa,[],barswa/XC480227.ogg,base,20,2
barswa,[],barswa/XC481652.ogg,base,20,4
barswa,[],barswa/XC481810.ogg,base,20,1
barswa,[],barswa/XC482761.ogg,base,20,2
barswa,[],barswa/XC484700.ogg,base,20,5
barswa,[],barswa/XC485999.ogg,base,20,2
barswa,[],barswa/XC486167.ogg,base,20,5
barswa,[],barswa/XC486210.ogg,base,20,3
barswa,[],barswa/XC486212.ogg,base,20,3
barswa,[],barswa/XC486272.ogg,base,20,3
barswa,[],barswa/XC486365.ogg,base,20,3
barswa,[],barswa/XC486366.ogg,base,20,2
barswa,[],barswa/XC486577.ogg,base,20,5
barswa,[],barswa/XC487779.ogg,base,20,1
barswa,[],barswa/XC488850.ogg,base,20,2
barswa,[],barswa/XC488933.ogg,base,20,2
barswa,[],barswa/XC489288.ogg,base,20,1
barswa,[],barswa/XC492101.ogg,base,20,5
barswa,[],barswa/XC494034.ogg,base,20,1
barswa,[],barswa/XC494922.ogg,base,20,1
barswa,[],barswa/XC495726.ogg,base,20,3
barswa,[],barswa/XC496382.ogg,base,20,4
barswa,[],barswa/XC496522.ogg,base,20,1
barswa,[],barswa/XC496624.ogg,base,20,4
barswa,[],barswa/XC501004.ogg,base,20,1
barswa,[],barswa/XC511280.ogg,base,20,4
barswa,[],barswa/XC511681.ogg,base,20,3
barswa,[],barswa/XC511682.ogg,base,20,3
barswa,[],barswa/XC52061.ogg,base,20,2
barswa,[],barswa/XC526924.ogg,base,20,5
barswa,[],barswa/XC527823.ogg,base,20,5
barswa,[],barswa/XC541615.ogg,base,20,4
barswa,[],barswa/XC541676.ogg,base,20,1
barswa,[],barswa/XC541914.ogg,base,20,3
barswa,[],barswa/XC541924.ogg,base,20,5
barswa,[],barswa/XC542504.ogg,base,20,1
barswa,[],barswa/XC54516.ogg,base,20,4
barswa,[],barswa/XC545986.ogg,base,20,4
barswa,[],barswa/XC546866.ogg,base,20,4
barswa,[],barswa/XC549186.ogg,base,20,2
barswa,[],barswa/XC553706.ogg,base,20,1
barswa,[],barswa/XC553804.ogg,base,20,2
barswa,[],barswa/XC554132.ogg,base,20,2
barswa,[],barswa/XC555473.ogg,base,20,1
barswa,[],barswa/XC557394.ogg,base,20,3
barswa,[],barswa/XC558739.ogg,base,20,2
barswa,[],barswa/XC559606.ogg,base,20,3
barswa,[],barswa/XC559681.ogg,base,20,4
barswa,[],barswa/XC560260.ogg,base,20,5
barswa,[],barswa/XC560510.ogg,base,20,2
barswa,[],barswa/XC564035.ogg,base,20,1
barswa,[],barswa/XC56419.ogg,base,20,2
barswa,[],barswa/XC565640.ogg,base,20,3
barswa,[],barswa/XC567605.ogg,base,20,4
barswa,[],barswa/XC567606.ogg,base,20,3
barswa,[],barswa/XC568943.ogg,base,20,1
barswa,[],barswa/XC570215.ogg,base,20,3
barswa,[],barswa/XC570975.ogg,base,20,4
barswa,[],barswa/XC571315.ogg,base,20,2
barswa,[],barswa/XC573106.ogg,base,20,3
barswa,[],barswa/XC574535.ogg,base,20,4
barswa,[],barswa/XC574966.ogg,base,20,2
barswa,[],barswa/XC575357.ogg,base,20,2
barswa,[],barswa/XC575747.ogg,base,20,4
barswa,[],barswa/XC575749.ogg,base,20,3
barswa,[],barswa/XC576324.ogg,base,20,4
barswa,[],barswa/XC576542.ogg,base,20,4
barswa,[],barswa/XC57672.ogg,base,20,2
barswa,[],barswa/XC577281.ogg,base,20,3
barswa,[],barswa/XC579650.ogg,base,20,2
barswa,[],barswa/XC579896.ogg,base,20,5
barswa,[],barswa/XC580041.ogg,base,20,5
barswa,[],barswa/XC580258.ogg,base,20,4
barswa,[],barswa/XC580816.ogg,base,20,4
barswa,[],barswa/XC581792.ogg,base,20,4
barswa,[],barswa/XC581793.ogg,base,20,5
barswa,[],barswa/XC582362.ogg,base,20,5
barswa,[],barswa/XC582626.ogg,base,20,3
barswa,[],barswa/XC584275.ogg,base,20,5
barswa,[],barswa/XC584276.ogg,base,20,4
barswa,[],barswa/XC584350.ogg,base,20,4
barswa,[],barswa/XC584461.ogg,base,20,3
barswa,[],barswa/XC585510.ogg,base,20,2
barswa,[],barswa/XC585550.ogg,base,20,4
barswa,[],barswa/XC587773.ogg,base,20,5
barswa,[],barswa/XC589948.ogg,base,20,1
barswa,[],barswa/XC589951.ogg,base,20,2
barswa,[],barswa/XC592362.ogg,base,20,3
barswa,[],barswa/XC593399.ogg,base,20,1
barswa,[],barswa/XC595372.ogg,base,20,5
barswa,[],barswa/XC595554.ogg,base,20,1
barswa,[],barswa/XC598594.ogg,base,20,4
barswa,[],barswa/XC600295.ogg,base,20,4
barswa,[],barswa/XC603606.ogg,base,20,1
barswa,[],barswa/XC607346.ogg,base,20,5
barswa,[],barswa/XC609237.ogg,base,20,1
barswa,[],barswa/XC623204.ogg,base,20,4
barswa,[],barswa/XC623206.ogg,base,20,1
barswa,[],barswa/XC624409.ogg,base,20,1
barswa,[],barswa/XC624441.ogg,base,20,3
barswa,[],barswa/XC624443.ogg,base,20,4
barswa,[],barswa/XC624636.ogg,base,20,3
barswa,[],barswa/XC624780.ogg,base,20,2
barswa,[],barswa/XC625824.ogg,base,20,5
barswa,[],barswa/XC627059.ogg,base,20,3
barswa,[],barswa/XC628314.ogg,base,20,5
barswa,[],barswa/XC630247.ogg,base,20,5
barswa,[],barswa/XC631958.ogg,base,20,5
barswa,[],barswa/XC631959.ogg,base,20,2
barswa,[],barswa/XC631960.ogg,base,20,2
barswa,[],barswa/XC631965.ogg,base,20,3
barswa,[],barswa/XC632301.ogg,base,20,5
barswa,[],barswa/XC635917.ogg,base,20,3
barswa,[],barswa/XC636201.ogg,base,20,1
barswa,[],barswa/XC636527.ogg,base,20,3
barswa,[],barswa/XC638092.ogg,base,20,2
barswa,[],barswa/XC639318.ogg,base,20,1
barswa,[],barswa/XC642584.ogg,base,20,3
barswa,[],barswa/XC642687.ogg,base,20,3
barswa,[],barswa/XC642713.ogg,base,20,3
barswa,[],barswa/XC643586.ogg,base,20,2
barswa,[],barswa/XC644159.ogg,base,20,1
barswa,[],barswa/XC644162.ogg,base,20,2
barswa,[],barswa/XC644163.ogg,base,20,5
barswa,[],barswa/XC644922.ogg,base,20,5
barswa,[],barswa/XC645074.ogg,base,20,5
barswa,[],barswa/XC645088.ogg,base,20,5
barswa,[],barswa/XC645358.ogg,base,20,3
barswa,[],barswa/XC645556.ogg,base,20,2
barswa,[],barswa/XC646907.ogg,base,20,3
barswa,[],barswa/XC646908.ogg,base,20,1
barswa,[],barswa/XC649113.ogg,base,20,4
barswa,[],barswa/XC651272.ogg,base,20,4
barswa,[],barswa/XC651329.ogg,base,20,3
barswa,[],barswa/XC652315.ogg,base,20,1
barswa,[],barswa/XC653437.ogg,base,20,3
barswa,[],barswa/XC655311.ogg,base,20,4
barswa,[],barswa/XC656535.ogg,base,20,4
barswa,[],barswa/XC657707.ogg,base,20,2
barswa,[],barswa/XC657995.ogg,base,20,2
barswa,[],barswa/XC658037.ogg,base,20,5
barswa,[],barswa/XC659151.ogg,base,20,4
barswa,[],barswa/XC662037.ogg,base,20,3
barswa,[],barswa/XC663184.ogg,base,20,3
barswa,[],barswa/XC663190.ogg,base,20,1
barswa,[],barswa/XC663206.ogg,base,20,1
barswa,[],barswa/XC663434.ogg,base,20,5
barswa,[],barswa/XC664976.ogg,base,20,2
barswa,[],barswa/XC664977.ogg,base,20,3
barswa,[],barswa/XC664981.ogg,base,20,4
barswa,[],barswa/XC664990.ogg,base,20,5
barswa,[],barswa/XC664995.ogg,base,20,1
barswa,[],barswa/XC664997.ogg,base,20,5
barswa,[],barswa/XC665153.ogg,base,20,5
barswa,[],barswa/XC665815.ogg,base,20,3
barswa,[],barswa/XC666943.ogg,base,20,3
barswa,[],barswa/XC667124.ogg,base,20,2
barswa,[],barswa/XC667152.ogg,base,20,5
barswa,[],barswa/XC667153.ogg,base,20,2
barswa,[],barswa/XC667239.ogg,base,20,1
barswa,[],barswa/XC667843.ogg,base,20,2
barswa,[],barswa/XC667845.ogg,base,20,2
barswa,[],barswa/XC667927.ogg,base,20,4
barswa,[],barswa/XC667954.ogg,base,20,3
